RK,Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
349,"Tulowitzki, T",TOR,SS,66,241,16,60,10,0,7,26,17,40,0,1,.249,.300,.378,.678,1,1,0,1,91,17,10,88,64,1.38,966,260
350,"Dietrich, D",MIA,3B,135,406,56,101,22,5,13,53,36,98,0,1,.249,.334,.424,.758,5,18,0,4,172,40,4,92,123,0.75,1834,464
351,"Duvall, A",CIN,LF,157,587,78,146,37,3,31,99,39,170,5,3,.249,.301,.480,.782,1,10,0,11,282,71,11,118,175,0.67,2484,647
352,"Heredia, G",SEA,LF,123,386,43,96,16,0,6,24,27,64,1,5,.249,.315,.337,.652,2,11,1,1,130,22,9,125,112,1.12,1585,426
353,"Semien, M",OAK,SS,85,342,53,85,19,1,10,40,38,85,12,1,.249,.325,.398,.722,0,2,1,3,136,30,3,72,107,0.67,1592,386
354,"Rosario, A",NYM,SS,46,165,16,41,4,4,4,10,3,49,7,3,.248,.271,.394,.665,0,2,0,0,65,12,3,44,34,1.29,642,170
355,"Lamb, J",ARI,3B,149,536,89,133,30,4,30,105,87,152,6,4,.248,.357,.487,.844,13,7,0,5,261,64,15,147,124,1.19,2558,635
356,"Cron, C",LAA,1B,100,339,39,84,14,1,16,56,22,96,3,2,.248,.305,.437,.741,0,7,0,3,148,31,5,70,97,0.72,1405,373
357,"Hamilton, B",CIN,CF,139,582,85,144,17,11,4,38,44,133,59,13,.247,.299,.335,.634,0,0,5,2,195,32,5,174,143,1.22,2518,633
358,"Davis, K",OAK,LF,153,566,91,140,28,1,43,110,73,195,4,0,.247,.336,.528,.864,1,6,0,7,299,72,20,141,117,1.21,2591,652
359,"Thames, E",MIL,1B,138,469,83,116,26,4,31,63,75,163,4,2,.247,.359,.518,.877,5,7,0,0,243,61,6,98,98,1.00,2342,551
360,"Parker, J",SF,LF,51,166,14,41,12,2,4,23,10,54,2,1,.247,.294,.416,.709,2,1,0,0,69,18,2,43,30,1.43,738,177
361,"Grandal, Y",LAD,C,129,438,50,108,27,0,22,58,40,130,0,1,.247,.308,.459,.767,0,0,1,3,201,49,10,113,101,1.12,1916,482
362,"Morrison, L",TB,1B,149,512,75,126,22,1,38,85,81,149,2,0,.246,.353,.516,.868,8,5,0,3,264,61,12,117,135,0.87,2356,601
363,"Grossman, R",MIN,LF,119,382,62,94,22,1,9,45,67,79,3,1,.246,.361,.380,.741,0,3,2,2,145,32,6,108,111,0.97,1822,456
364,"Moreland, M",BOS,1B,149,508,73,125,34,0,22,79,57,120,0,1,.246,.326,.443,.769,6,6,0,5,225,56,14,158,124,1.27,2266,576
365,"Voit, L",STL,1B,62,114,18,28,9,0,4,18,7,31,0,0,.246,.306,.430,.736,0,3,0,0,49,13,4,33,26,1.27,466,124
366,"Blanco, G",ARI,LF,90,224,43,55,10,3,3,13,31,59,15,1,.246,.337,.357,.694,0,0,1,0,80,16,2,56,57,0.98,1105,256
367,"Reyes, J",NYM,SS,145,501,75,123,25,7,15,58,50,79,24,6,.246,.315,.413,.728,1,2,5,3,207,47,3,130,180,0.72,2074,561
368,"Ray, R",ARI,P,27,53,5,13,2,0,0,2,3,23,0,0,.245,.286,.283,.569,0,0,5,0,15,2,0,17,5,3.40,224,61
369,"Bradley Jr., J",BOS,CF,133,482,58,118,19,3,17,63,48,124,8,3,.245,.323,.402,.726,4,9,0,2,194,39,8,145,107,1.36,2033,541
370,"Calhoun, K",LAA,RF,155,569,77,139,23,2,19,71,71,134,5,1,.244,.333,.392,.725,4,8,0,6,223,44,10,168,144,1.17,2521,654
371,"d'Arnaud, T",NYM,C,112,348,39,85,19,1,16,57,23,59,0,0,.244,.293,.443,.735,3,2,0,3,154,36,12,111,108,1.03,1364,376
372,"Hundley, N",SF,C,101,287,27,70,23,0,9,35,12,81,0,0,.244,.272,.418,.691,2,0,2,2,120,32,6,76,70,1.09,1134,303
373,"Marisnick, J",HOU,CF,106,230,50,56,10,0,16,35,20,90,9,4,.243,.319,.496,.815,1,6,2,1,114,26,5,45,47,0.96,1069,259
374,"Myers, W",SD,1B,155,567,80,138,29,3,30,74,70,180,20,6,.243,.328,.464,.792,3,5,0,7,263,62,15,120,151,0.79,2669,649
375,"Torres, R",KC,SS,33,74,9,18,3,0,0,4,4,12,1,0,.243,.291,.284,.575,0,1,0,0,21,3,1,24,21,1.14,311,79
376,"Joyce, M",OAK,RF,141,469,78,114,33,0,25,68,66,113,4,1,.243,.335,.473,.808,0,2,0,7,222,58,10,124,135,0.92,2266,544
377,"Kepler, M",MIN,RF,147,511,67,124,32,2,19,69,47,114,6,1,.243,.312,.425,.737,2,6,1,3,217,53,5,138,144,0.96,2128,568
378,"Gomez, M",SF,2B,22,33,3,8,2,0,0,2,0,6,0,0,.242,.235,.303,.538,0,0,0,1,10,2,1,10,11,0.91,113,34
378,"Gonzalez, A",LAD,1B,71,231,14,56,17,0,3,30,16,43,0,1,.242,.287,.355,.642,1,0,0,4,82,20,7,67,76,0.88,895,252
380,"Ramirez, H",BOS,DH,133,496,58,120,24,0,23,62,51,116,1,3,.242,.320,.429,.750,8,6,0,0,213,47,15,144,131,1.10,2084,553
381,"Castro, J",MIN,C,110,356,49,86,22,0,10,47,45,108,0,0,.242,.333,.388,.720,1,4,1,1,138,32,10,96,78,1.23,1645,407
382,"Carpenter, M",STL,1B,145,497,91,120,31,2,23,69,109,125,2,1,.241,.384,.451,.835,4,9,2,5,224,56,5,88,176,0.50,2764,622
383,"Holaday, B",DET,C,13,29,1,7,2,0,0,2,0,1,0,0,.241,.241,.310,.552,0,0,0,0,9,2,2,13,10,1.30,92,29
383,"Rickard, J",BAL,LF,111,261,29,63,15,0,4,19,9,63,8,1,.241,.276,.345,.621,0,4,2,1,90,19,6,62,82,0.76,1084,277
385,"Pujols, A",LAA,DH,149,593,53,143,17,0,23,101,37,93,3,0,.241,.286,.386,.672,5,2,0,4,229,40,26,204,183,1.11,2486,636
386,"Adduci, J",DET,RF,29,83,14,20,6,2,1,10,10,27,1,1,.241,.323,.398,.720,0,0,0,0,33,9,1,21,16,1.31,387,93
386,"Tomas, Y",ARI,LF,47,166,19,40,11,1,8,32,13,50,0,0,.241,.294,.464,.758,0,0,0,1,77,20,2,45,34,1.32,662,180
388,"Belt, B",SF,1B,104,382,63,92,27,3,18,51,66,104,3,2,.241,.355,.469,.823,2,2,0,1,179,48,5,82,110,0.75,1858,451
389,"Zimmer, B",CLE,CF,101,299,41,72,15,2,8,39,26,99,18,1,.241,.307,.385,.692,1,4,0,3,115,25,5,82,54,1.52,1304,332
390,"Villar, J",MIL,2B,122,403,49,97,18,1,11,40,30,132,23,8,.241,.293,.372,.665,1,0,2,1,150,30,4,121,60,2.02,1765,436
391,"McCann, B",HOU,C,97,349,47,84,12,1,18,62,38,58,1,0,.241,.323,.436,.759,3,7,0,5,152,31,9,112,109,1.03,1582,399
392,"Joseph, T",PHI,1B,142,495,51,119,27,1,22,69,33,129,1,0,.240,.289,.432,.721,1,2,0,3,214,50,21,139,132,1.05,2026,533
393,"Telis, T",MIA,C,48,104,13,25,5,3,0,9,3,10,0,0,.240,.279,.346,.625,0,3,0,1,36,8,1,40,31,1.29,421,111
394,"Wolters, T",COL,C,83,229,30,55,8,1,0,16,33,55,0,1,.240,.341,.284,.625,9,2,2,0,65,9,9,88,42,2.10,1035,266
395,"Souza Jr., S",TB,RF,148,523,78,125,21,2,30,78,84,179,16,4,.239,.351,.459,.810,2,7,2,1,240,53,9,131,100,1.31,2490,617
396,"Russell, A",CHC,SS,110,352,52,84,21,3,12,43,29,91,2,1,.239,.304,.418,.722,5,4,0,0,147,36,5,86,96,0.90,1485,385
397,"Story, T",COL,SS,145,503,68,120,32,3,24,82,49,191,7,2,.239,.308,.457,.765,4,2,0,1,230,59,12,84,121,0.69,2284,555
398,"Amarista, A",COL,SS,96,168,22,40,10,0,3,19,7,38,1,0,.238,.269,.351,.620,0,0,1,0,59,13,5,55,41,1.34,698,176
398,"Garcia, W",CWS,RF,44,105,15,25,5,3,2,12,11,31,0,0,.238,.305,.400,.705,0,0,1,2,42,10,2,32,22,1.45,479,119
398,"Nicholas, B",TEX,C,21,63,7,15,4,0,2,11,2,13,0,0,.238,.262,.397,.658,0,0,0,0,25,6,2,20,17,1.18,225,65
401,"Grichuk, R",STL,LF,122,412,53,98,25,3,22,59,26,133,6,1,.238,.285,.473,.758,3,2,0,2,195,50,9,81,111,0.73,1692,442
402,"Pinder, C",OAK,SS,87,282,36,67,15,1,15,42,18,92,2,1,.238,.292,.457,.750,0,5,0,3,129,31,7,67,66,1.02,1173,309
403,"Maxwell, B",OAK,C,76,219,21,52,12,0,3,22,31,63,0,0,.237,.329,.333,.663,0,0,1,2,73,15,10,72,45,1.60,1132,253
404,"Garcia, A",ATL,3B,52,173,19,41,4,0,5,19,7,23,4,0,.237,.273,.347,.620,0,2,0,1,60,9,9,74,45,1.64,707,183
405,"Goins, R",TOR,SS,143,418,37,99,21,1,9,62,31,96,3,2,.237,.286,.356,.643,0,0,5,5,149,31,14,142,105,1.35,1707,459
406,"Granite, Z",MIN,CF,40,93,14,22,2,0,1,13,12,9,2,2,.237,.321,.290,.611,0,0,1,1,27,3,6,43,27,1.59,431,107
407,"Guyer, B",CLE,RF,70,165,23,39,7,1,2,20,15,43,2,0,.236,.326,.327,.654,0,8,2,2,54,10,4,41,50,0.82,762,192
408,"Utley, C",LAD,2B,127,309,43,73,20,4,8,34,32,57,6,1,.236,.324,.405,.728,0,9,1,2,125,32,3,89,96,0.93,1353,353
409,"Kinsler, I",DET,2B,139,551,90,130,25,3,22,52,55,86,14,5,.236,.313,.412,.725,2,7,0,0,227,50,9,131,213,0.62,2417,613
410,"Bader, H",STL,CF,32,85,10,20,3,0,3,10,5,24,2,1,.235,.283,.376,.659,1,1,0,1,32,6,1,19,24,0.79,366,92
410,"Ethier, A",LAD,RF,22,34,3,8,1,0,2,3,4,10,0,0,.235,.316,.441,.757,1,0,0,0,15,3,0,11,5,2.20,139,38
410,"Freitas, D",SEA,C,6,17,2,4,2,0,0,2,0,4,0,0,.235,.235,.353,.588,0,0,0,0,6,2,1,8,2,4.00,71,17
410,"Fuentes, R",ARI,CF,64,136,19,32,1,2,3,9,8,35,4,1,.235,.278,.338,.616,0,0,1,0,46,6,0,38,32,1.19,584,145
410,"Williamson, M",SF,RF,28,68,8,16,2,0,3,6,5,25,1,1,.235,.288,.397,.685,1,0,0,0,27,5,2,22,7,3.14,300,73
415,"Davis, R",BOS,CF,117,336,56,79,19,2,5,20,27,83,29,7,.235,.293,.348,.641,1,1,1,1,117,26,12,99,89,1.11,1333,366
416,"Piscotty, S",STL,RF,107,341,40,80,16,1,9,39,52,87,3,6,.235,.342,.367,.708,2,5,0,3,125,26,11,111,77,1.44,1617,401
417,"Young, C",BOS,LF,90,243,30,57,12,2,7,25,30,55,3,2,.235,.322,.387,.709,0,2,0,1,94,21,4,60,76,0.79,1110,276
418,"Chapman, M",OAK,3B,84,290,39,68,23,2,14,40,32,92,0,3,.234,.313,.472,.785,0,2,0,2,137,39,2,50,84,0.60,1344,326
419,"Trumbo, M",BAL,DH,146,559,79,131,22,0,23,65,42,149,1,0,.234,.289,.397,.686,0,1,0,1,222,45,13,148,145,1.02,2309,603
420,"Aybar, E",SD,SS,108,333,37,78,15,1,7,22,28,57,11,4,.234,.300,.348,.648,2,4,3,2,116,23,5,125,83,1.51,1361,370
421,"Vogt, S",MIL,C,99,279,25,65,15,1,12,40,21,56,0,1,.233,.285,.423,.708,1,0,1,2,118,28,2,66,97,0.68,1237,303
422,"Romine, A",DET,SS,124,318,45,74,17,2,4,25,22,67,6,4,.233,.289,.336,.625,0,4,2,2,107,23,7,109,79,1.38,1332,348
423,"Almonte, A",CLE,RF,69,172,26,40,8,3,3,14,20,46,2,1,.233,.314,.366,.681,0,1,1,1,63,14,2,55,35,1.57,769,195
423,"Aviles, M",MIA,SS,37,86,5,20,2,0,1,8,6,15,0,0,.233,.298,.291,.589,2,2,3,0,25,3,3,33,24,1.38,352,97
423,"Descalso, D",ARI,3B,130,344,47,80,16,5,10,51,48,89,4,0,.233,.332,.395,.727,0,4,0,2,136,31,6,81,102,0.79,1580,398
423,"Osuna, J",PIT,1B,104,215,31,50,13,4,7,30,9,40,0,0,.233,.269,.428,.697,0,2,0,1,92,24,10,87,49,1.78,841,227
423,"Schebler, S",CIN,RF,141,473,63,110,25,2,30,67,39,125,5,3,.233,.307,.484,.791,5,14,0,5,229,57,7,135,115,1.17,1886,531
428,"Zobrist, B",CHC,2B,128,435,58,101,20,3,12,50,54,71,2,2,.232,.318,.375,.693,2,2,2,3,163,35,13,161,120,1.34,1939,496
429,"Barney, D",TOR,2B,129,336,34,78,14,0,6,25,18,64,7,2,.232,.275,.327,.602,0,2,5,1,110,20,13,117,96,1.22,1332,362
429,"Gutierrez, F",LAD,LF,35,56,8,13,3,0,1,8,7,16,0,1,.232,.317,.339,.657,0,0,0,0,19,4,2,22,7,3.14,268,63
429,"Kipnis, J",CLE,2B,90,336,43,78,25,0,12,35,28,71,6,2,.232,.291,.414,.705,0,2,2,5,139,37,0,81,113,0.72,1448,373
432,"Gomes, Y",CLE,C,105,341,43,79,15,0,14,56,31,99,0,0,.232,.309,.399,.708,0,8,1,2,136,29,9,88,87,1.01,1460,383
433,"Swanson, D",ATL,SS,144,488,59,113,23,2,6,51,59,120,3,3,.232,.312,.324,.636,10,0,0,4,158,31,7,144,122,1.18,2188,551
434,"Renfroe, H",SD,RF,122,445,51,103,25,1,26,58,27,140,3,0,.231,.284,.467,.751,1,6,0,1,208,52,4,94,113,0.83,1856,479
435,"Frazier, C",NYY,LF,39,134,16,31,9,4,4,17,7,43,1,0,.231,.268,.448,.715,0,0,0,1,60,17,2,29,34,0.85,565,142
436,"Beltran, C",HOU,DH,129,467,60,108,29,0,14,51,33,102,0,0,.231,.283,.383,.666,3,3,0,6,179,43,9,135,137,0.99,1928,509
437,"Moncada, Y",CWS,2B,54,199,31,46,8,2,8,22,29,74,3,2,.231,.338,.412,.750,0,3,0,0,82,18,0,41,38,1.08,971,231
438,"Kim, H",PHI,RF,96,212,20,49,8,1,1,14,22,46,0,0,.231,.307,.292,.599,1,2,0,2,62,10,3,66,56,1.18,986,239
439,"Brault, S",PIT,P,12,13,2,3,1,0,0,2,0,0,0,0,.231,.231,.308,.538,0,0,0,0,4,1,0,7,3,2.33,45,13
439,"Centeno, J",HOU,C,22,52,5,12,0,0,2,4,4,12,0,0,.231,.286,.346,.632,1,0,1,0,18,2,2,17,14,1.21,207,57
439,"Cuthbert, C",KC,3B,58,143,10,33,7,0,2,18,9,39,0,0,.231,.275,.322,.596,0,0,0,1,46,9,2,39,35,1.11,572,153
439,"Davis, T",CHC,C,8,13,1,3,1,0,0,1,0,4,0,0,.231,.231,.308,.538,0,0,0,0,4,1,0,4,2,2.00,32,13
439,"Federowicz, T",SF,C,13,13,3,3,0,0,2,3,1,4,0,0,.231,.286,.692,.978,0,0,0,0,9,2,1,5,2,2.50,47,14
439,"Lively, B",PHI,P,14,26,2,6,0,0,2,8,0,9,0,0,.231,.231,.462,.692,0,0,0,0,12,2,0,6,5,1.20,73,26
439,"Lyles, J",SD,P,37,13,1,3,0,0,0,3,1,6,0,0,.231,.286,.231,.516,0,0,0,0,3,0,0,3,1,3.00,56,14
439,"Ohlman, M",TOR,C,7,13,1,3,0,0,0,1,0,3,0,0,.231,.231,.231,.462,0,0,0,0,3,0,0,4,3,1.33,50,13
439,"Peralta, W",MIL,P,18,13,0,3,0,0,0,1,1,4,0,0,.231,.286,.231,.516,0,0,1,0,3,0,0,2,5,0.40,44,15
439,"Walker, T",ARI,P,25,52,6,12,1,0,1,5,1,19,0,0,.231,.245,.308,.553,0,0,1,0,16,2,1,16,7,2.29,211,54
449,"Holliday, M",NYY,DH,105,373,50,86,18,0,19,64,46,114,1,0,.231,.316,.432,.748,0,3,0,5,161,37,14,112,80,1.40,1733,427
450,"Reynolds, M",NYM,3B,68,113,12,26,1,2,1,5,14,37,0,1,.230,.326,.301,.626,1,2,1,0,34,4,2,29,24,1.21,535,130
450,"Tejada, R",BAL,SS,41,113,17,26,6,0,0,5,8,15,0,0,.230,.293,.283,.576,0,2,1,0,32,6,6,41,38,1.08,450,124
452,"Moore, T",MIA,1B,104,187,17,43,14,0,6,30,10,56,0,0,.230,.267,.401,.668,0,1,1,4,75,20,7,46,54,0.85,771,203
453,"Franco, M",PHI,3B,154,575,66,132,29,1,24,76,41,95,0,0,.230,.281,.409,.690,3,2,0,5,235,54,21,206,168,1.23,2334,623
454,"Navarro, E",DET,1B,23,61,9,14,1,1,2,2,8,21,0,1,.230,.319,.377,.696,1,0,0,0,23,4,1,13,14,0.93,306,69
455,"Allen, G",CLE,CF,25,35,7,8,1,0,1,6,2,8,1,0,.229,.282,.343,.625,0,1,0,1,12,2,0,12,8,1.50,146,39
456,"Cordero, F",SD,CF,30,92,15,21,3,3,3,9,6,44,1,1,.228,.276,.424,.699,0,0,1,0,39,9,0,17,11,1.55,403,99
457,"Maybin, C",HOU,LF,114,395,63,90,20,2,10,35,51,94,33,8,.228,.318,.365,.683,1,2,1,1,144,32,12,150,75,2.00,1838,450
458,"Blach, T",SF,P,36,44,5,10,2,0,1,7,4,21,0,0,.227,.286,.341,.627,0,0,4,1,15,3,1,12,7,1.71,216,53
458,"Coleman, D",SD,SS,27,66,6,15,3,0,4,9,2,33,1,0,.227,.268,.455,.722,0,2,0,1,30,7,1,9,11,0.82,271,71
460,"Butera, D",KC,C,75,163,18,37,4,1,3,14,12,41,0,0,.227,.284,.319,.603,0,1,1,0,52,8,0,31,55,0.56,720,177
461,"Werth, J",WSH,LF,70,252,35,57,10,1,10,29,35,69,4,3,.226,.322,.393,.715,1,1,0,1,99,21,4,59,72,0.82,1302,289
462,"Davis, J",HOU,3B,24,62,8,14,4,0,4,7,4,20,1,1,.226,.279,.484,.763,0,1,0,1,30,8,3,25,7,3.57,238,68
463,"Szczur, M",SD,LF,119,195,28,44,12,2,3,18,34,44,0,2,.226,.350,.354,.704,0,4,3,1,69,17,2,47,66,0.71,933,237
464,"Cowart, K",LAA,2B,50,102,18,23,5,1,3,11,10,28,4,2,.225,.313,.382,.695,1,3,2,0,39,9,4,35,22,1.59,443,117
465,"Wieters, M",WSH,C,123,422,43,95,20,0,10,52,38,94,1,0,.225,.288,.344,.632,4,1,0,4,145,30,14,134,117,1.15,1774,465
466,"Leon, S",BOS,C,85,271,32,61,14,0,7,39,25,74,0,0,.225,.290,.354,.644,1,1,1,3,96,21,5,64,81,0.79,1241,301
467,"Austin, T",NYY,1B,20,40,4,9,2,0,2,8,4,17,0,0,.225,.283,.425,.708,0,0,0,2,17,4,1,7,10,0.70,191,46
467,"Robertson, D",CLE,LF,32,80,9,18,4,1,1,7,7,3,0,1,.225,.287,.338,.625,1,0,1,0,27,6,6,52,14,3.71,315,88
469,"Rosales, A",ARI,SS,105,289,25,65,16,0,7,36,11,100,1,2,.225,.260,.353,.613,1,4,4,4,102,23,6,63,75,0.84,1218,312
470,"Forsythe, L",LAD,2B,119,361,56,81,19,0,6,36,69,109,3,2,.224,.351,.327,.678,1,4,0,5,118,25,12,97,91,1.07,1921,439
471,"Urshela, G",CLE,3B,67,156,14,35,7,0,1,15,8,22,0,0,.224,.262,.288,.551,0,0,1,0,45,8,6,54,52,1.04,592,165
472,"Robinson, D",TEX,LF,48,107,11,24,5,0,6,13,14,42,0,2,.224,.314,.439,.753,0,0,0,0,47,11,2,25,18,1.39,545,121
472,"Rutledge, J",BOS,3B,37,107,10,24,2,1,0,9,9,31,1,0,.224,.297,.262,.558,0,2,0,0,28,3,1,33,20,1.65,459,118
474,"Bourjos, P",TB,CF,100,188,27,42,9,3,5,15,12,53,5,4,.223,.272,.383,.655,0,1,1,1,72,17,2,50,47,1.06,814,203
474,"Diaz, E",PIT,C,64,188,18,42,14,0,1,19,11,38,1,0,.223,.265,.314,.579,0,0,0,1,59,15,8,74,43,1.72,756,200
476,"Chacin, J",SD,P,33,54,0,12,2,0,0,4,0,11,1,0,.222,.222,.259,.481,0,0,7,0,14,2,2,27,13,2.08,191,61
476,"Hoying, J",TEX,CF,36,72,13,16,3,0,1,7,4,23,3,0,.222,.260,.306,.565,0,0,0,1,22,4,0,17,17,1.00,283,77
476,"Lopez, R",TOR,C,24,54,9,12,1,0,4,12,7,21,0,0,.222,.306,.463,.769,0,0,0,1,25,5,1,11,12,0.92,247,63
476,"Ngoepe, G",PIT,SS,28,54,10,12,2,1,0,6,8,26,0,0,.222,.323,.296,.619,0,0,1,0,16,3,0,14,3,4.67,282,63
476,"Syndergaard, N",NYM,P,7,9,0,2,0,0,0,0,3,5,0,0,.222,.417,.222,.639,0,0,1,0,2,0,0,2,1,2.00,52,13
476,"Tauchman, M",COL,CF,31,27,2,6,0,1,0,2,5,10,1,2,.222,.344,.296,.640,0,0,0,0,8,1,1,9,3,3.00,143,32
476,"Wood, T",SD,P,14,18,3,4,0,0,2,6,0,7,0,0,.222,.222,.556,.778,0,0,0,0,10,2,1,3,5,0.60,66,18
483,"Martin, R",TOR,C,91,307,49,68,12,0,13,35,50,83,1,2,.221,.343,.388,.731,0,7,1,0,119,25,13,104,66,1.58,1492,365
484,"Maldonado, M",LAA,C,138,429,43,95,19,1,14,38,15,119,0,2,.221,.276,.368,.645,1,18,8,1,158,34,12,136,100,1.36,1777,471
485,"Hanson, A",CWS,RF,106,217,36,48,9,3,4,11,12,52,11,3,.221,.262,.346,.607,0,1,1,3,75,16,5,69,57,1.21,855,234
486,"Gimenez, C",MIN,C,74,186,28,41,9,0,7,16,33,60,1,0,.220,.350,.382,.731,0,4,2,0,71,16,3,45,45,1.00,943,225
487,"Sandoval, P",SF,3B,79,259,27,57,11,0,9,32,16,53,0,1,.220,.265,.367,.632,0,1,0,3,95,20,11,89,74,1.20,1097,279
488,"Broxton, K",MIL,CF,143,414,66,91,15,4,20,49,40,175,21,7,.220,.299,.420,.719,1,7,1,1,174,39,3,82,71,1.15,1915,463
488,"Davidson, M",CWS,DH,118,414,43,91,16,1,26,68,19,165,0,1,.220,.260,.452,.711,0,5,0,5,187,43,12,83,92,0.90,1855,443
490,"Liriano, R",CWS,RF,21,41,4,9,2,0,1,6,5,14,1,0,.220,.304,.341,.646,0,0,0,0,14,3,0,12,6,2.00,208,46
491,"Sanchez, H",SD,C,75,137,14,30,4,0,8,25,5,41,0,0,.219,.245,.423,.668,1,0,0,1,58,12,4,29,42,0.69,560,143
492,"Romine, A",NYY,C,80,229,19,50,9,1,2,21,16,57,0,0,.218,.272,.293,.565,0,2,2,3,67,12,7,77,57,1.35,951,252
493,"Duda, L",TB,1B,127,423,50,92,28,0,30,64,60,135,0,0,.217,.322,.496,.818,6,6,0,2,210,58,9,86,121,0.71,2024,491
494,"Rua, R",TEX,LF,63,129,17,28,6,0,3,12,14,52,2,2,.217,.294,.333,.627,0,0,1,0,43,9,3,27,26,1.04,563,144
495,"Rupp, C",PHI,C,88,295,35,64,17,0,14,34,34,114,1,0,.217,.299,.417,.716,3,1,0,1,123,31,5,75,48,1.56,1370,331
496,"Hays, A",BAL,CF,20,60,4,13,3,0,1,8,2,16,0,0,.217,.238,.317,.555,0,0,0,1,19,4,2,22,12,1.83,224,63
496,"Ruggiano, J",SF,CF,19,60,2,13,1,0,2,4,1,17,1,1,.217,.238,.333,.571,0,1,0,1,20,3,0,14,17,0.82,228,63
498,"Hardy, J",BAL,SS,73,254,24,55,13,1,4,24,12,48,0,1,.217,.255,.323,.578,0,1,1,0,82,18,7,85,74,1.15,1035,268
499,"Weeks Jr., R",TB,1B,37,97,13,21,6,0,2,8,12,49,1,0,.216,.321,.340,.662,0,3,0,0,33,8,0,9,18,0.50,482,112
500,"Kemp, T",HOU,2B,17,37,6,8,1,0,0,4,1,5,1,0,.216,.256,.243,.500,0,1,0,0,9,1,0,9,15,0.60,137,39
500,"Montero, M",TOR,C,76,185,24,40,6,0,6,16,23,47,1,0,.216,.310,.346,.656,1,3,0,2,64,12,6,54,52,1.04,858,213
500,"Naquin, T",CLE,CF,19,37,4,8,2,0,0,1,2,9,0,1,.216,.250,.270,.520,0,0,0,1,10,2,1,15,7,2.14,156,40
503,"Ruiz, C",SEA,C,53,125,14,27,8,0,3,11,14,38,1,0,.216,.313,.352,.665,0,4,1,1,44,11,4,36,30,1.20,629,145
504,"Hernandez, E",LAD,CF,140,297,46,64,24,2,11,37,41,80,3,0,.215,.308,.421,.729,2,0,1,3,125,37,4,78,83,0.94,1392,342
505,"Mathis, J",ARI,C,60,186,13,40,10,2,2,11,14,61,1,0,.215,.277,.323,.600,1,2,1,0,60,14,6,45,47,0.96,748,203
505,"Peterson, J",ATL,2B,89,186,15,40,9,2,2,17,27,48,3,0,.215,.318,.317,.635,3,1,1,0,59,13,4,69,34,2.03,870,215
507,"Davis, C",BAL,1B,128,456,65,98,15,1,26,61,61,195,1,1,.215,.309,.423,.732,4,3,0,4,193,42,7,89,85,1.05,2118,524
508,"Hedges, A",SD,C,120,387,36,83,17,0,18,55,23,122,4,1,.214,.262,.398,.660,3,3,1,3,154,35,10,89,107,0.83,1536,417
509,"Crawford, J",PHI,SS,23,70,8,15,4,1,0,6,16,22,1,0,.214,.356,.300,.656,0,0,0,1,21,5,1,13,22,0.59,407,87
509,"Vogelbach, D",SEA,1B,16,28,0,6,1,0,0,2,3,9,0,0,.214,.290,.250,.540,0,0,0,0,7,1,2,6,9,0.67,149,31
511,"Blash, J",SD,RF,61,164,24,35,6,0,5,16,28,66,1,2,.213,.333,.341,.675,0,2,0,1,56,11,5,35,34,1.03,808,195
512,"Frazier, T",NYY,3B,147,474,74,101,19,1,27,76,83,125,4,3,.213,.344,.428,.772,2,14,0,5,203,47,10,110,155,0.71,2493,576
513,"Mesoraco, D",CIN,C,56,141,17,30,5,1,6,14,18,38,1,0,.213,.321,.390,.711,0,5,0,1,55,12,4,42,36,1.17,671,165
514,"Pederson, J",LAD,LF,102,273,44,58,20,0,11,35,39,68,4,3,.212,.331,.407,.738,1,10,0,1,111,31,7,87,68,1.28,1361,323
515,"Fisher, D",HOU,LF,53,146,21,31,4,1,5,17,17,54,3,3,.212,.307,.356,.663,1,3,0,0,52,10,1,37,25,1.48,668,166
516,"Granderson, C",LAD,LF,147,449,74,95,24,3,26,64,71,123,6,2,.212,.323,.452,.775,2,4,0,3,203,53,5,92,147,0.63,2382,527
517,"deGrom, J",NYM,P,34,71,6,15,1,0,1,4,2,22,1,0,.211,.233,.268,.500,0,0,4,0,19,2,0,23,15,1.53,243,77
518,"Jaso, J",PIT,RF,126,256,28,54,19,0,10,35,40,66,1,1,.211,.328,.402,.730,2,5,0,1,103,29,5,64,78,0.82,1298,302
519,"Schwarber, K",CHC,LF,129,422,67,89,16,1,30,59,59,150,1,1,.211,.315,.467,.782,1,5,0,0,197,47,6,86,103,0.83,2110,486
520,"Flaherty, R",BAL,2B,23,38,5,8,1,0,0,4,4,10,0,0,.211,.302,.237,.539,0,1,0,0,9,1,0,12,8,1.50,166,43
520,"Marrero, D",BOS,SS,71,171,32,36,9,0,4,27,12,61,5,0,.211,.259,.333,.593,0,0,3,2,57,13,8,62,25,2.48,803,188
520,"Middlebrooks, W",TEX,3B,22,38,5,8,2,2,0,3,1,14,0,0,.211,.231,.368,.599,0,0,0,0,14,4,0,9,7,1.29,138,39
520,"Moncrief, C",SF,RF,28,38,4,8,1,0,0,5,3,15,0,0,.211,.256,.237,.493,0,0,0,2,9,1,0,6,11,0.55,173,43
